政官|n|seekan
政客|n|seekaku
政審|n|seeshin
政局|n|seekyoku
政庁|n|seechoo
政府|n|seefu|1
政情|n|seejoo
政戦|n|seesen
政所|n|mandokoro
政教|n|seekyoo
政敵|n|seeteki
政断|n|seedan
政権|n|seeken
政治|n|seeji
政治家|n|seejika
政界|n|seekai
政略|n|seeryaku
政策|n|seesaku
政経|n|seekee
政綱|n|seekoo
政見|n|seeken
政調|n|seechoo
政談|n|seedan
政論|n|seeron
政道|n|seedoo
故主|n|koshu
故事|n|koji
故人|n|kojin
故国|n|kokoku
故実|n|kojitsu|1
故山|n|kozan
故意|n|koi|1
故旧|n|kokyuu|1
故智|n|kochi|1
故殺|n|kosatsu
故知|n|kochi|1
故紙|n|koshi
故老|n|koroo
故買|n|kobai
故郷|n|furusato
故障|n|koshoo
敏感|n|binkan
敏捷|n|binshoo
敏活|n|binkatsu
敏腕|n|binwan
敏速|n|binsoku
救世|n|guze
救世主|n|kyuuseeshu|3
救出|n|kyuushutsu
救助|n|kyuujo|1
救命|n|kyuumee
救国|n|kyuukoku
救急|n|kyuukyuu
救恤|n|kyuujutsu
救援|n|kyuuen
救民|n|kyuumin
救済|n|kyuusai
救療|n|kyuuryoo
救癩|n|kyuurai
救荒|n|kyuukoo
救護|n|kyuugo|1
救貧|n|kyuuhin
救難|n|kyuunan
敗亡|n|haiboo
敗勢|n|haisee
敗北|n|haiboku
敗因|n|haiin
敗報|n|haihoo
敗戦|n|haisen
敗者|n|haisha
敗色|n|haishoku
敗血症|n|haiketsushoo
敗訴|n|haiso|1
敗走|n|haisoo
敗軍|n|haigun
敗退|n|haitai
教主|n|kyooshu
教会|n|kyookai
教典|n|kyooten
教則|n|kyoosoku
教務|n|kyoomu|1
教化|n|kyooka|1
教区|n|kyooku|1
教卓|n|kyootaku
教員|n|kyooin
教唆|n|kyoosa|1
教団|n|kyoodan
教場|n|kyoojoo
教壇|n|kyoodan
教委|n|kyooi
教学|n|kyoogaku
教官|n|kyookan
教室|n|kyooshitsu
教導|n|kyoodoo
教師|n|kyooshi|1
教徒|n|kyooto|1
教戒|n|kyookai
教授|n|kyooju|1
教書|n|kyoosho|1
教本|n|kyoohon
教材|n|kyoozai
教条|n|kyoojoo
教案|n|kyooan
教権|n|kyooken
教法|n|kyoohoo
教派|n|kyooha|1
教父|n|kyoofu
教理|n|kyoori
教生|n|kyoosee
教皇|n|kyookoo|1
教示|n|kyooji|1
教祖|n|kyooso|1
教科|n|kyooka
教科書|n|kyookasho|3
教程|n|kyootee
教範|n|kyoohan
教練|n|kyooren
教義|n|kyoogi|1
教習|n|kyooshuu
教習所|n|kyooshuujo
教職|n|kyooshoku
教育|n|kyooiku
教訓|n|kyookun
教誡|n|kyookai
教誨|n|kyookai
教諭|n|kyooyu
教護|n|kyoogo|1
教門|n|kyoomon
教鞭|n|kyooben
教頭|n|kyootoo
教養|n|kyooyoo
敝衣|n|heee
敢為|n|kan'i
敢然|n|kanzen
敢行|n|kankoo
敢闘|n|kantoo
散乱|n|sanran
散人|n|sanjin
散会|n|sankai
散光|n|sankoo
散剤|n|sanzai
散史|n|sanshi
散在|n|sanzai
散大|n|sandai
散布|n|sanpu
散弾|n|sandan
散慢|n|sanman
散散|n|sanzan
散文|n|sanbun
散楽|n|sarugaku
散歩|n|sanpo
散水|n|sansui
散漫|n|sanman
散点|n|santen
散発|n|sanpatsu
散票|n|sanpyoo
散策|n|sansaku
散米|n|sanmai
散薬|n|san'yaku
散見|n|sanken
散財|n|sanzai
散逸|n|san'itsu
散銭|n|sansen
散開|n|sankai
散骨|n|sankotsu
散髪|n|sanpatsu
敬仰|n|keegyoo
敬具|n|keegu
敬呈|n|keetee
敬啓|n|keekee
敬弔|n|keechoo
敬意|n|keei|1
敬愛|n|keeai
敬慕|n|keebo|1
敬承|n|keeshoo
敬服|n|keefuku
敬白|n|keehaku
敬礼|n|keeree
敬神|n|keeshin
敬称|n|keeshoo
敬笛|n|keeteki
敬答|n|keetoo
敬老|n|keeroo
敬虔|n|keeken
敬語|n|keego
敬遠|n|keeen
敬重|n|keechoo
数件|n|suuken
数個|n|suuko
数値|n|suuchi
数列|n|suuretsu
数刻|n|suukoku
数回|n|suukai
数多|n|suuta
数奇|n|suki
数奇屋|n|sukiya
数奇者|n|sukisha
数字|n|suuji
数学|n|suugaku
数寄|n|suki
数寄屋|n|sukiya
数寄者|n|sukisha
数式|n|suushiki
数次|n|suuji
数珠|n|juzu
数理|n|suuri
数社|n|suusha
数行|n|suukoo
数詞|n|suushi
数輩|n|suhai
数量|n|suuryoo
整体|n|seetai
整備|n|seebi|1
整列|n|seeretsu
整合|n|seegoo
整地|n|seechi
整式|n|seeshiki
整形|n|seekee
整復|n|seefuku
整数|n|seesuu
整斉|n|seesee
整流|n|seeryuu
整然|n|seezen
整理|n|seeri|1
整美|n|seebi|1
整脈|n|seemyaku
整調|n|seechoo
整除|n|seejo|1
整頓|n|seeton
整骨|n|seekotsu
整髪|n|seehatsu
敵前|n|tekizen
敵勢|n|tekizee
敵国|n|tekkoku
敵失|n|tekishitsu
敵対|n|tekitai
敵対心|n|tekitaishin|3
敵役|n|katakiyaku
敵性|n|tekisee
敵情|n|tekijoo
敵意|n|tekii|1
敵愾心|n|tekigaishin
敵手|n|tekishu|1
敵背|n|tekihai
敵艦|n|tekikan
敵襲|n|tekishuu
敵視|n|tekishi|1
敵陣|n|tekijin
敷地|n|shikichi
敷居|n|shikii
敷布|n|shikifu
敷布団|n|shikibuton
敷板|n|shikiita
敷物|n|shikimono
敷瓦|n|shikigawara
敷皮|n|shikigawa
敷石|n|shikiishi
敷衍|n|fuen
敷設|n|fusetsu
敷金|n|shikikin
斃死|n|heeshi|1
文中|n|bunchuu
文人|n|bunjin
文体|n|buntai
文例|n|bunree
文具|n|bungu|1
文典|n|bunten
文化|n|bunka|1
文句|n|monku
文台|n|bundai
文名|n|bunmee
文型|n|bunkee
文壇|n|bundan
文士|n|bunshi|1
文字|n|moji|1
文字数|n|mojisuu|2
文字種|n|mojishu|2
文学|n|bungaku|1
文官|n|bunkan
文展|n|bunten
文庫|n|bunko|1
文庫本|n|bunkobon
文弱|n|bunjaku
文意|n|bun'i|1
文才|n|bunsai
文政|n|bunsee
文教|n|bunkyoo
文旦|n|buntan
文明|n|bunmee
文書|n|monsho
文月|n|fumizuki
文末|n|bunmatsu
文机|n|fuzukue
文案|n|bun'an
文楽|n|bunraku|1
文様|n|mon'yoo
文武|n|bunbu|1
文殊|n|monju
文段|n|bundan
文殼|n|fumigara
文民|n|bunmin
文治|n|bunchi
文法|n|bunpoo
文物|n|bunbutsu
文献|n|bunken
文珠|n|monju
文理|n|bunri|1
文略|n|bunryaku
文目|n|ayame
文盲|n|monmoo
文相|n|bunshoo
文科|n|bunka
文章|n|bunshoo|1
文筆|n|bunpitsu
文箱|n|fubako
文節|n|bunsetsu
文範|n|bunpan
文系|n|bunkee
文脈|n|bunmyaku
文色|n|airo
文芸|n|bungee
文苑|n|bun'en
文藻|n|bunsoo
文言|n|mongon
文語|n|bungo
文豪|n|bungoo
文責|n|bunseki
文身|n|bunshin
文辞|n|bunji
文通|n|buntsuu
文選|n|bunsen
文部|n|monbu
文金|n|bunkin
文鎮|n|bunchin
文雅|n|bunga
文集|n|bunshuu
文面|n|bunmen
文革|n|bunkaku
文頭|n|buntoo
文題|n|bundai
文飾|n|bunshoku
文鳥|n|bunchoo
斉一|n|seeetsu
斉唱|n|seeshoo
斉射|n|seesha
斎主|n|saishu
斎場|n|saijoo
斎宮|n|saiguu
斎米|n|tokimai
斑文|n|hanmon
斑点|n|hanten
斑状|n|hanjoo
斑猫|n|hanmyoo
斑紋|n|hanmon
斗掻|n|tokaki
斗枡|n|tomasu
斗酒|n|toshu
料亭|n|ryootee
料地|n|ryoochi
料率|n|ryooritsu
料理|n|ryoori|1
料簡|n|ryooken
料紙|n|ryooshi
料足|n|ryoosoku
料金|n|ryookin
料飲|n|ryooin
斜体|n|shatai
斜光|n|shakoo
斜坑|n|shakoo
斜子|n|nanako
斜影|n|shaee
斜文|n|shamon
斜眼|n|shagan
斜線|n|shasen
斜視|n|shashi|1
斜辺|n|shahen|1
斜陽|n|shayoo
斜面|n|shamen|1
斟酌|n|shinshaku
斡旋|n|assen
斤量|n|kinryoo|3
斥候|n|sekkoo
斥力|n|sekiryoku|2
斧正|n|fusee
斧鉞|n|fuetsu
斧鑿|n|fusaku
斬殺|n|zansatsu
斬罪|n|zanzai
斬首|n|zanshu|1
斬髪|n|zanpatsu
断乎|n|danko|1
断交|n|dankoo
断固|n|danko|1
断定|n|dantee
断層|n|dansoo
断崖|n|dangai
断念|n|dannen|3
断末魔|n|danmatsuma|4
断案|n|dan'an
断橋|n|dankyoo
断水|n|dansui
断然|n|danzen
断熱|n|dannetsu
断片|n|danpen
断獄|n|dangoku
断碑|n|danpi
断種|n|danshu|1
断筆|n|danpitsu
断篇|n|danpen
断絶|n|danzetsu
断続|n|danzoku
断線|n|dansen
断編|n|danpen
断罪|n|danzai
断腸|n|danchoo
断行|n|dankoo
断裁|n|dansai
断言|n|dangen|3
断金|n|dankin
断雲|n|dan'un
断面|n|danmen|3
断頭|n|dantoo
断食|n|danjiki
断髪|n|danpatsu
斯様|n|kayoo
新人|n|shinjin
新任|n|shinnin
新体|n|shintai
新作|n|shinsaku
新価|n|shinka
新党|n|shintoo|1
新入|n|shinnyuu
新兵|n|shinpee
新刊|n|shinkan
新制|n|shinsee
新券|n|shinken
新劇|n|shingeki
新卒|n|shinsotsu
新参|n|shinzan
新味|n|shinmi
新品|n|shinpin
新地|n|shinchi
新型|n|shingata
新報|n|shinpoo
新奇|n|shinki|1
新妻|n|niizuma
新婚|n|shinkon
新婦|n|shinpu
新字|n|shinji
新宮|n|shinguu
新家|n|shinke
新居|n|shinkyo|1
新山|n|shin'yama
新巻|n|aramaki
新帝|n|shintee
新年|n|shinnen|1
新幹線|n|shinkansen|3
新式|n|shinshiki
新形|n|shingata
新手|n|arate
新撰|n|shinsen
新政|n|shinsee
新教|n|shinkyoo
新旧|n|shinkyuu
新星|n|shinsee
新春|n|shinshun
新暦|n|shinreki
新曲|n|shinkyoku
新書|n|shinsho
新月|n|shingetsu
新本|n|shinpon
新枕|n|niimakura
新柄|n|shingara
新柳|n|shinryuu
新株|n|shinkabu
新案|n|shin'an
新橋|n|shinbashi
新法|n|shinpoo
新派|n|shinpa
新湯|n|arayu
新版|n|shinpan
新田|n|shinden
新盆|n|niibon
新盤|n|shinban
新着|n|shinchaku
新秋|n|shinshuu
新種|n|shinshu
新築|n|shinchiku
新米|n|shinmai
新粧|n|shinsoo
新約|n|shin'yaku
新緑|n|shinryoku
新編|n|shinpen
新聞|n|shinbun
新聞紙|n|shinbunshi
新興|n|shinkoo
新薬|n|shin'yaku
新装|n|shinsoo
新規|n|shinki|1
新設|n|shinsetsu
新訳|n|shin'yaku
新語|n|shingo
新説|n|shinsetsu
新調|n|shinchoo
新譜|n|shinpu
新身|n|arami
新車|n|shinsha
新造|n|shinzo
新進|n|shinshin
新道|n|shinmichi
新選|n|shinsen
新郎|n|shinroo
新都|n|shinto
新酒|n|shinshu
新釈|n|shinshaku
新鋭|n|shin'ee
新附|n|shinpu
新雪|n|shinsetsu
新顔|n|shingao
新風|n|shinpuu
新館|n|shinkan
新香|n|shinko
新駅|n|shin'eki|1
新鮮|n|shinsen
新鮮味|n|shinsenmi
方丈|n|hoojoo
方今|n|hookon
方位|n|hooi|1
方体|n|hootai
方便|n|hooben|3
方偏|n|katahen
方円|n|hooen
方向|n|hookoo
方図|n|hoozu
方墳|n|hoofun
方寸|n|hoosun
方式|n|hooshiki
方形|n|hookee
方方|n|katagata
方案|n|hooan
方法|n|hoohoo
方略|n|hooryaku
方眼|n|hoogan
方策|n|hoosaku
方舟|n|hakobune
方術|n|hoojutsu
方角|n|hoogaku
方解石|n|hookaiseki|3
方言|n|hoogen|3
方途|n|hooto|1
方針|n|hooshin
方陣|n|hoojin
方面|n|hoomen|3
施与|n|seyo|1
施主|n|seshu
施工|n|sekoo
施政|n|shisee
施物|n|semotsu
施療|n|seryoo
施策|n|shisaku
施薬|n|seyaku
施行|n|shikoo
施術|n|shijutsu
施設|n|shisetsu|1
施錠|n|sejoo
旅人|n|tabibito
旅先|n|tabisaki
旅券|n|ryoken
旅嚢|n|ryonoo
旅団|n|ryodan
旅客|n|ryokaku
旅客機|n|ryokakki|3
旅客船|n|ryokakusen
旅宿|n|ryoshuku
旅寓|n|ryoguu
旅寝|n|tabine
旅心|n|tabigokoro
旅情|n|ryojoo
旅愁|n|ryoshuu
旅所|n|tabisho
旅程|n|ryotee
旅篭|n|hatago
旅篭屋|n|hatagoya
旅行|n|ryokoo
旅衣|n|tabigoromo
旅装|n|ryosoo
旅費|n|ryohi
旅路|n|tabiji
旅銀|n|ryogin
旅館|n|ryokan
旋回|n|senkai
旋律|n|senritsu
旋毛|n|senmoo
旋法|n|senpoo
旋盤|n|senban
旋転|n|senten
旋風|n|senpuu
族称|n|zokushoo
族長|n|zokuchoo
旗下|n|kika
旗亭|n|kitee
旗幟|n|kishi
旗手|n|kishu
旗持|n|hatamochi
旗日|n|hatabi
旗本|n|hatamoto
旗標|n|hatajirushi
旗竿|n|hatazao
旗艦|n|kikan
旗色|n|hatairo
旗雲|n|hatagumo
旗頭|n|hatagashira
旗鼓|n|kiko
既出|n|kishutsu
既刊|n|kikan
既報|n|kihoo
既婚|n|kikon
既存|n|kison
既定|n|kitee
既往|n|kioo
既得|n|kitoku
既成|n|kisee
既望|n|kiboo
既決|n|kiketsu
既知|n|kichi|1
既習|n|kishuu
既製|n|kisee
既記|n|kiki
既設|n|kisetsu
既遂|n|kisui
既達|n|kitatsu
日並|n|hinami
日中|n|nitchuu
日乾|n|hiboshi
日付|n|hizuke
日偏|n|hihen
日傘|n|higasa
日傭|n|hiyatoi
日傭取|n|hiyootori
日光|n|nikkoo
日切|n|higiri
日刊|n|nikkan
日割|n|hiwari
日動|n|nichidoo
日勤|n|nikkin
日参|n|nissan
日収|n|nisshuu
日和|n|hiyori
日和見|n|hiyorimi
日商|n|nisshoo
日嗣|n|hitsugi
日報|n|nippoo
日夕|n|nisseki
日夜|n|nichiya|1
日子|n|nisshi
日射|n|nissha
日常|n|nichijoo
日干|n|hiboshi
日当|n|nittoo
日影|n|hikage
日待|n|himachi
日掛|n|higake
日数|n|nissuu
日新|n|nisshin
日日|n|hinichi
日時|n|nichiji
日時計|n|hidokee
日暮|n|higure
日曜|n|nichiyoo|3
日曜日|n|nichiyoobi|3
日月|n|jitsugetsu
日柄|n|higara
日次|n|nichiji
日歩|n|hibu
日没|n|nichibotsu
日照|n|nisshoo
日照雨|n|hideriame
日産|n|nissan
日用|n|nichiyoo
日直|n|nitchoku
日程|n|nittee
日章旗|n|nisshooki|3
日算|n|nissan
日系|n|nikkee
日給|n|nikkyuu
日脚|n|hiashi
日舞|n|nichibu|1
日蔭|n|hikage
日蝕|n|nisshoku
日覆|n|hioi
日計|n|nikkee
日記|n|nikki
日誌|n|nisshi
日課|n|nikka
日豊|n|nippoo
日貨|n|nikka
日賦|n|hibu
日輪|n|nichirin
日銭|n|hizeni
日長|n|hinaga
日陰|n|hikage
日雀|n|higara
日雇|n|hiyatoi
日頃|n|higoro
日額|n|nichigaku
日食|n|nisshoku
旦夕|n|tanseki|1
旦暮|n|tanbo|1
旦那|n|danna
旧主|n|kyuushu
旧人|n|kyuujin
旧作|n|kyuusaku
旧例|n|kyuuree
旧制|n|kyuusee
旧劇|n|kyuugeki
旧友|n|kyuuyuu
旧名|n|kyuumee
旧址|n|kyuushi
旧型|n|kyuugata
旧姓|n|kyuusee
旧宅|n|kyuutaku
旧家|n|kyuuka
旧居|n|kyuukyo
旧幕|n|kyuubaku
旧弊|n|kyuuhee
旧式|n|kyuushiki
旧情|n|kyuujoo
旧態|n|kyuutai
旧慣|n|kyuukan
旧時|n|kyuuji
旧暦|n|kyuureki
旧来|n|kyuurai
旧法|n|kyuuhoo
旧派|n|kyuuha
旧版|n|kyuuban
旧物|n|kyuubutsu
旧盆|n|kyuubon
旧知|n|kyuuchi|1
旧称|n|kyuushoo
旧約|n|kyuuyaku
旧習|n|kyuushuu
旧聞|n|kyuubun
旧臣|n|kyuushin
旧訳|n|kyuuyaku
旧跡|n|kyuuseki
旧蹟|n|kyuuseki
旧道|n|kyuudoo
旧都|n|kyuuto
旧館|n|kyuukan
旨味|n|umami
旨煮|n|umani
早世|n|soosee
早仕舞|n|hayajimai
早便|n|hayabin
早出|n|hayade
早口|n|hayakuchi
早場|n|hayaba
早場米|n|hayabamai
早天|n|sooten
早婚|n|sookon
早少女|n|saotome
早年|n|soonen
早急|n|sakkyuu
早春|n|sooshun
早昼|n|hayahiru
早晩|n|sooban
早暁|n|soogyoo
早月|n|satsuki
早月晴|n|satsukibare
早月躑躅|n|satsukitsutsuji
早月闇|n|satsukiyami
早月雨|n|satsukiame
早朝|n|soochoo
早期|n|sooki|1
早桶|n|hayaoke
早業|n|hayawaza
早漏|n|sooroo
早熟|n|soojuku
早版|n|hayaban
早生|n|wase
早産|n|soozan
早番|n|hayaban
早着|n|soochaku
早碁|n|hayago
早秋|n|sooshuu
早稲|n|wase
早縄|n|hayanawa
早老|n|sooroo
早耳|n|hayamimi
早舟|n|hayabune
早苗|n|sanae
早蕨|n|sawarabi
早見|n|hayami
早言葉|n|hayakotoba
早計|n|sookee
早足|n|hayaashi
早退|n|sootai
早道|n|hayamichi
早鐘|n|hayagane
早霜|n|hayajimo
早飛脚|n|hayabikyaku
早馬|n|hayauma
早駕篭|n|hayakago
旬余|n|jun'yo
旬報|n|junpoo
旬日|n|junjitsu
旬月|n|jungetsu
旬間|n|junkan
旭光|n|kyokkoo
旭日|n|kyokujitsu
旭日大綬章|n|asahidaijushoo
旱害|n|kangai
旱魃|n|kanbatsu
旺盛|n|oosee|1
昂奮|n|koofun
昂揚|n|kooyoo
昂進|n|kooshin
昂騰|n|kootoo
昆布|n|konbu
昆虫|n|konchuu
昇任|n|shoonin
昇叙|n|shoojo
昇圧|n|shooatsu
昇天|n|shooten
昇格|n|shookaku
昇段|n|shoodan
昇殿|n|shooden
昇汞|n|shookoo
昇汞水|n|shookoosui
昇竜|n|shooryuu
昇級|n|shookyuu
昇給|n|shookyuu
昇華|n|shooka
昇進|n|shooshin
昇降|n|shookoo
昇順|n|shoojun
明主|n|meeshu
明君|n|meekun
明哲|n|meetetsu
明器|n|meeki
明夜|n|myooya
明天子|n|meetenshi
明太|n|mentai
明太子|n|mentaiko
明媚|n|meebi|1
明察|n|meesatsu
明年|n|myoonen
明度|n|meedo|1
明後|n|myoogo
明後年|n|myoogonen
明後月|n|myoogogetsu
明後週|n|myoogoshuu
明徳|n|meetoku
明徴|n|meechoo
明快|n|meekai
明敏|n|meebin
明文|n|meebun
明断|n|meedan
明方|n|akegata
明明白白|n|meemeehakuhaku
明星|n|myoojoo
明春|n|myooshun
明晩|n|myooban
明晰|n|meeseki
明暗|n|meean
明月|n|meegetsu
明朗|n|meeroo
明朝|n|minchoo
明朝体|n|minchootai
明滅|n|meemetsu
明烏|n|akegarasu
明王|n|myoooo
明白|n|meehaku
明盲|n|akimekura
明眸|n|meeboo
明瞭|n|meeryoo
明確|n|meekaku
明礬|n|myooban
明示|n|meeji
明神|n|myoojin
明笛|n|minteki
明答|n|meetoo
明細|n|meesai
明色|n|meeshoku
明視|n|meeshi
明解|n|meekai
明言|n|meegen
明記|n|meeki|1
明証|n|meeshoo
明週|n|myooshuu
明達|n|meetatsu
明鏡|n|meekyoo
明鏡止水|n|meekyooshisui
明障子|n|akarishooji
昏倒|n|kontoo
昏冥|n|konmee
昏睡|n|konsui
昏迷|n|konmee
易化|n|ika
易姓革命|n|ekiseekakumee
易学|n|ekigaku
易損品|n|isonhin
易易|n|ii
易者|n|ekisha
易行道|n|igyoodoo
昔年|n|sekinen
昔日|n|sekijitsu
昔時|n|sekiji|1
昔気質|n|mukashikatagi
昔話|n|mukashibanashi
昔馴染|n|mukashinajimi
星取表|n|hoshitorihyoo
星合|n|hoshiai
星団|n|seedan
星図|n|seezu
星夜|n|seeya
星宿|n|seeshuku
星屑|n|hoshikuzu
星座|n|seeza
星影|n|hoshikage
星月夜|n|hoshizukiyo
星条旗|n|seejooki
星眼|n|hoshime
星空|n|hoshizora
星章|n|seeshoo
星辰|n|seeshin
星雲|n|seeun
星霜|n|seesoo
映像|n|eezoo
映写|n|eesha
映画|n|eega
映画館|n|eegakan
春先|n|harusaki
春光|n|shunkoo
春分|n|shunbun
春告鳥|n|harutsugedori
春場所|n|harubasho
春夏秋冬|n|shunkashuutoo
春季|n|shunki
春宮|n|tooguu
春宵|n|shunshoo
春寒|n|shunkan
春情|n|shunjoo
春愁|n|shunshuu
春慶|n|shunkee
春慶塗|n|shunkeenuri
春慶焼|n|shunkeeyaki
春景|n|shunkee
春暁|n|shungyoo
春暖|n|shundan
春期|n|shunki
春本|n|shunpon
春桃|n|chuntao
春泥|n|shundee
春物|n|harumono
春画|n|shunga
春眠|n|shunmin
春着|n|harugi
春秋|n|shunjuu
春節|n|shunsetsu
春耕|n|shunkoo
春色|n|shunshoku
春菊|n|shungiku
春蘭|n|shunran
春蚕|n|harugo
春蝉|n|haruzemi
春闘|n|shuntoo
春陽|n|shun'yoo
春雨|n|harusame
春雪|n|shunsetsu
春雷|n|shunrai
春霞|n|harugasumi
春風|n|shunpuu
昨今|n|sakkon
昨報|n|sakuhoo
昨夕|n|sakuyuu|2
昨夜|n|sakuya
昨季|n|sakuki
昨年|n|sakunen
昨晩|n|sakuban
昨月|n|sakugetsu
昨朝|n|sakuchoo
昨週|n|sakushuu
是正|n|zesee
是沙汰|n|korezata
是認|n|zenin
是非|n|zehi|1
昵懇|n|jikkon
昼中|n|hirunaka
昼光色|n|chuukooshoku
昼前|n|hirumae
昼夜|n|chuuya
昼夜帯|n|chuuyaobi
昼寝|n|hirune
昼行灯|n|hiruandon
昼間|n|hiruma
昼顔|n|hirugao
昼食|n|chuushoku
昼飯|n|hirumeshi
昼餉|n|hiruge
昼餐|n|chuusan
昼鳶|n|hirutonbi
時下|n|jika|1
時世|n|jisee
時事|n|jiji
時人|n|jijin
時代|n|jidai
時代物|n|jidaimono
時代色|n|jidaishoku
時余|n|jiyo|1
時価|n|jika
時候|n|jikoo
時分|n|jibun
時分時|n|jibundoki
時制|n|jisee
時刻|n|jikoku
時効|n|jikoo
時務|n|jimu
時勢|n|jisee
時化|n|shike
時報|n|jihoo
時好|n|jikoo
時季|n|jiki
時宗|n|jishuu
時宜|n|jigi
時局|n|jikyoku
時差|n|jisa
時弊|n|jihee
時折|n|tokiori
時数|n|jisuu
時文|n|jibun
時日|n|jijitsu
時時|n|tokidoki
時服|n|jifuku
時期|n|jiki|1
時様|n|jiyoo
時機|n|jiki
時流|n|jiryuu
時点|n|jiten
時短|n|jitan
時空|n|jikuu
時節|n|jisetsu
時給|n|jikyuu
時艱|n|jikan
時計|n|tokee
時評|n|jihyoo
時論|n|jiron
時速|n|jisoku
時運|n|jiun
時針|n|jishin
時間|n|jikan
時間割|n|jikanwari
時限|n|jigen
時雨|n|shigure
時鳥|n|hototogisu
晒木綿|n|sarashimomen
晒粉|n|sarashiko
晒者|n|sarashimono
晒飴|n|sarashiame
晒餡|n|sarashian
晒首|n|sarashikubi
晦日|n|misoka
晨明|n|shinmee
晨鶏|n|shinkee
晩冬|n|bantoo
晩夏|n|banka
晩婚|n|bankon
晩年|n|bannen
晩成|n|bansee
晩方|n|bangata
晩春|n|banshun
晩景|n|bankee
晩期|n|banki|1
晩熟|n|banjuku
晩生|n|bansee
晩秋|n|banshuu
晩稲|n|bantoo
晩節|n|bansetsu
晩酌|n|banshaku
晩鐘|n|banshoo
晩霜|n|bansoo
晩食|n|banshoku
晩餐|n|bansan
普化僧|n|fukesoo
普天|n|futen|1
普段|n|fudan|1
普段着|n|fudangi
普請|n|fushin|1
普賢菩薩|n|fugenbosatsu
普通|n|futsuu
普遍|n|fuhen
景仰|n|keekoo
景勝|n|keeshoo
景品|n|keehin
景気|n|keeki
景気動向指数|n|keekidookooshisuu
景況|n|keekyoo
景物|n|keebutsu
景物詩|n|keebutsushi
景色|n|keshiki
景観|n|keekan
景趣|n|keeshu
晴天|n|seeten
晴姿|n|haresugata
晴嵐|n|seeran
晴朗|n|seeroo
晴眼|n|seegan
晴着|n|haregi
晴衣裳|n|hareeshoo
晴間|n|harema
晴雨|n|seeu
晴雨計|n|seeukee
智力|n|chiryoku
智勇|n|chiyuu|1
智将|n|chishoo
智慧|n|chie
智慧歯|n|chieba
智慧袋|n|chiebukuro
智慮|n|chiryo|1
智歯|n|chishi
智略|n|chiryaku
智者|n|chisha
智能|n|chinoo
智謀|n|chiboo
智識|n|chishiki
暁光|n|gyookoo
暁天|n|gyooten
暁星|n|gyoosee
暁鐘|n|gyooshoo
暁闇|n|gyooan
暁雲|n|gyooon
暇人|n|himajin
暈繝|n|ungen
暑中|n|shochuu
暑気|n|shoki|1
暑熱|n|shonetsu|1
暖冬|n|dantoo
暖国|n|dangoku
暖帯|n|dantai
暖房|n|danboo
暖気|n|danki|1
暖流|n|danryuu
暖海|n|dankai
暖炉|n|danro|1
暖簾|n|noren
暖色|n|danshoku
暖衣|n|dan'i
暗中|n|anchuu
暗主|n|anshu
暗号|n|angoo
暗合|n|angoo
暗君|n|ankun
暗唱|n|anshoo
暗喩|n|an'yu
暗夜|n|an'ya
暗室|n|anshitsu
暗幕|n|anmaku
暗弱|n|anjaku
暗影|n|an'ee
暗愚|n|angu|1
暗暗|n|an'an
暗暗裏|n|an'anri
暗殺|n|ansatsu
暗流|n|anryuu
暗涙|n|anrui
暗淡|n|antan
暗渠|n|ankyo|1
暗渠排水|n|ankyohaisui
暗然|n|anzen
暗礁|n|anshoo
暗示|n|anji
暗算|n|anzan
暗箱|n|anbako
暗紅|n|ankoo
暗紫色|n|anshishoku
暗線|n|ansen
暗翳|n|an'ee
暗色|n|anshoku
暗記|n|anki
暗証|n|anshoo
暗誦|n|anshoo
暗譜|n|anpu
暗躍|n|an'yaku
暗転|n|anten
暗部|n|anbu|1
暗闇|n|kurayami
暗闘|n|antoo
暗雲|n|an'un
暗鬱|n|an'utsu
暗鬼|n|anki
暗黒|n|ankoku
暗黙|n|anmoku
暢気|n|nonki
暦学|n|rekigaku
暦年|n|rekinen
暦年齢|n|rekinenree
暦数|n|rekisuu
暦日|n|rekijitsu
暦本|n|rekihon
暦法|n|rekihoo
暦象|n|rekishoo
暫定|n|zantee
暫時|n|zanji
暮夜|n|boya
暮春|n|boshun
暮秋|n|boshuu
暮色|n|boshoku
暮鐘|n|boshoo
暮雨|n|boo
暮雪|n|bosetsu
暮雲|n|boon
暮靄|n|boai
暴利|n|boori|1
暴力|n|booryoku
暴力団|n|booryokudan
暴勇|n|booyuu
暴動|n|boodoo
暴君|n|bookun
暴圧|n|booatsu
暴威|n|booi|1
暴徒|n|booto|1
暴悪|n|booaku
暴慢|n|booman
暴投|n|bootoo
暴挙|n|bookyo|1
暴政|n|boosee
暴死|n|booshi|1
暴民|n|boomin
暴漢|n|bookan
暴発|n|boohatsu
暴落|n|booraku
暴虐|n|boogyaku
暴行|n|bookoo
暴言|n|boogen
暴論|n|booron
暴走|n|boosoo
暴雨|n|booo
暴露|n|bakuro|1
暴風|n|boofuu
暴風雨|n|boofuuu
暴食|n|booshoku
暴飲|n|booin
暴騰|n|bootoo
曇天|n|donten
曖昧|n|aimai
曙光|n|shokoo
曜日|n|yoobi
曝涼|n|bakuryoo
曝露|n|bakuro|1
曝首|n|sarashikubi
曠野|n|arano
曩祖|n|nooso
曲事|n|kyokuji
曲名|n|kyokumee
